Host ID,Mistletoe ID,Height,Hypotenuse,Horizontal,Angle,ImputedHeight,Area14,Perim14,Fruit14,Status15,Area15,Perim15,Fruit15,Status16,Area16,Perim16,Fruit16,Status17,Area17,Perim17,Fruit17,Status18,Area18,Perim18,Fruit18,Status19,Area19,Perim19,Fruit19,Status20,Area20,Perim20,Fruit20,Status21,Area21,Perim21,Fruit21,Status22,Area22,Perim22,Fruit22,Status23,Area23,Perim23,Fruit23,Notes
Tree129,M021,17.83060201,25.6,20,39,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,1131.258,132.235,NA,FC,1703.861,212.301,0,Surv,1995.6,196.648,0,Surv,2012.922,202.629,0,Surv,5742.96,310.256,0,Surv,7444.869,366.354,0,Dead,NA,NA,NA,
Tree129,M022,19.95973068,31.8,26,35,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,70.967,39.712,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree129,M023,15.3004219,20.7,22,41,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,282.115,68.409,0,Surv,730.631,127.005,0,Surv,1216.293,148.728,0,Surv,3219.909,268.033,0,Surv,5243.247,297.131,0,Surv,5928.278,310.049,0,Dead,NA,NA,NA,
Tree129,M024,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,52.625,30.906,NA,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree129,M025,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Surv,132.352,66.573,NA,Surv,505.785,102.435,0,Surv,494.932,109.243,0,Surv,2368.336,195.891,0,Dead,NA,NA,NA,0.3m above M023; cannot be seen in photo in 2018 but is present
Tree129,M026,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,229.07,76.606,0,Surv,1212.993,164.086,0,Surv,1771.292,214.743,0,
Tree129,M027,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Dead,NA,NA,NA,Cannot be seen in photo in 2022 but present
Tree129,M028,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,636.019,111.651,0,Dead,NA,NA,NA,
Tree129,M029,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,308.711,79.377,0,Dead,NA,NA,NA,
Tree129,M030,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,605.799,128.018,0,Dead,NA,NA,NA,
Tree129,M031,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,461.684,92.809,0,
Tree129,M032,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,1361.017,199.163,0,
Tree129,M033,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,2544.543,237.155,NA,Surv,2406.567,205.62,0,
Tree5768,M001,22.22609665,29,21,45,NA,270.438,67.582,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree5768,M002,22.28188777,29.6,21,44,NA,956.321,116.125,1,Surv,3033.868,210.813,0,Surv,6006.11,292.268,0,Surv,6479.601,361.069,0,Surv,7051.345,388.161,0,Surv,10018.597,390.517,1,Surv,11376.371,449.645,1,Surv,13149.972,463.322,1,Surv,15713.285,517.727,1,Surv,17193.356,527.698,1,
Tree5768,M003,21.12478758,29,22,42,NA,3417.329,220.06,1,Surv,3603.614,224.417,0,Surv,6028.113,293.838,0,Surv,5116.894,309.522,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree5768,M004,24.06345542,25.8,13,60,NA,1735.124,197.312,0,Surv,2922.359,201.776,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cannot be seen in photo after 2015 due to ivy
Tree5768,M005,#VALUE!,NA,NA,NA,,NA,NA,NA,FC,2002.055,171.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cannot be seen in photo after 2015 due to ivy
Tree5768,M006,19.77542899,25.1,17,46,NA,NA,NA,NA,FC,3458.426,249.708,0,Surv,3792.06,237.719,NA,Surv,3846.003,259.7,0,Surv,3725.845,268.781,0,Surv,6064.833,315.673,1,Surv,6024.626,291.508,1,Surv,6137.891,305.856,NA,Dead,NA,NA,NA,NA,NA,NA,NA,
Tree5768,M007,20.63863675,26.3,18,46,NA,NA,NA,NA,FC,2417.924,217.077,0,Surv,2358.133,202.334,NA,Surv,2807.365,223.113,0,Surv,5082.926,281.264,0,Surv,5714,301.812,1,Surv,4548.648,279.134,1,Surv,6842.637,319.709,NA,Surv,10143.31,480.633,0,Surv,NA,NA,1,Cannot be seen in photo in 2023 but is present
Tree5768,M008,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,994.043,180.426,0,
Tree604,M001,18.27112628,26.3,20,39,NA,8465.975,391.9,0,Surv,8295.737,381.253,0,Surv,8392.831,402.333,0,Surv,8847.922,422.629,0,Surv,8870.233,378.686,0,Surv,9546.328,395.995,0,Surv,7506.274,386.077,0,Surv,6343.96,322.373,NA,Surv,5625.452,336.199,NA,Surv,7549.259,385.898,1,
Tree604,M002,17.17875214,26.3,21,36,NA,7062.655,315.368,1,Surv,4616.659,261.555,1,Surv,7817.804,476.132,0,Surv,11132.341,513.489,0,Surv,8548.843,392.877,1,Surv,11116.753,420.747,1,Surv,8999.886,428.009,1,Surv,7877.492,388.579,NA,Surv,8507.331,404.654,NA,Surv,7428.258,384.429,0,
Tree 604,M003,13.21188364,21.1,18,33,NA,1151.537,134.865,0,Surv,667.801,104.199,0,Surv,1134.203,132.177,0,Surv,1021.709,146.886,0,Surv,1333.613,148.659,0,Surv,3030.798,203.227,0,Surv,385.262,280.39,0,Surv,3302.779,231.406,NA,Surv,2974.659,272.413,NA,Surv,4838.007,318.139,0,
Tree604,M004,21.46737677,30.1,23,41,NA,NA,NA,NA,NYS,NA,NA,NA,FC,203.85,55.651,0,Surv,1407.036,148.514,0,Surv,557.226,89.967,0,Surv,1168.369,131.867,0,Surv,2005.407,174.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not seen as inidvidual from 2021 onwards
Tree604,M005,19.65563114,28.5,22,39,NA,NA,NA,NA,NYS,NA,NA,NA,FC,259.146,61.9,0,Surv,565.203,90.165,0,Surv,524.141,92.193,0,Surv,1108.381,125.651,0,Surv,1710.919,162.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not seen as inidvidual from 2021 onwards
Tree604,M006,15.94440311,24.2,19,36,NA,NA,NA,NA,NYS,NA,NA,NA,FC,325.182,70.783,0,Surv,684.922,100.069,0,Surv,516.248,91.877,0,Surv,591.178,91.6,0,Surv,2246.693,189.482,0,Surv,2344.719,191.868,NA,Surv,2940.763,225.809,NA,Surv,4440.137,262.574,0,
Tree604,M007,10.89421951,25.6,35,21,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,196.817,57.853,0,Surv,NA,NA,0,Surv,NA,NA,0,Surv,2699.666,216.153,0,Surv,3328.867,258.838,NA,Surv,4011.818,284.123,NA,Surv,NA,NA,NA,"Cannot be seen in photo  in 2018, 2019, 2023 but is present"
Tree604,M008,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,213.844,55.167,0,Surv,766.944,134.873,NA,Surv,1836.418,180.495,NA,Surv,3170.611,241.319,NA,Surv,2834.988,220.834,1,
Tree604,M009,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,210.735,55.994,0,Surv,603.964,1245.61,NA,Surv,890.889,149.54,NA,Surv,1867.234,189.352,NA,Surv,2694.162,212.559,1,
Tree604,M010,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,692.046,128.187,0,Dead,NA,NA,NA,NA,NA,NA,NA,
Tree126,M001,24.56104073,37.1,29,38,NA,1236.237,200.535,0,Surv,2227.257,244.638,1,Surv,3376.506,267.432,1,Surv,4059.549,266.785,1,Surv,8123.939,370.792,1,Surv,8161.443,347.335,1,Surv,8489.627,354.657,1,Surv,10198.951,393.56,1,Surv,9239.515,375.415,1,Surv,9273.388,391.781,1,
Tree126,M002,22.06134778,33.8,27,37,NA,80.889,46.036,0,Surv,732.009,126.893,0,Surv,764.839,132.662,0,Surv,2300.664,219.618,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M003,24.22788187,37.4,30,37,NA,65.325,47.67,0,Surv,517.294,108.96,0,Surv,1273.465,198.503,0,Surv,813.748,146.466,0,Surv,2604.914,216.018,1,Surv,2163.976,179.648,1,Surv,3956.44,259.086,1,Surv,4452.455,271.234,1,Surv,3260.291,239.729,0,Surv,4489.782,271.24,1,
Tree126,M004,21.88103415,34.3,28,36,NA,5748.79,366.818,1,Surv,6693.692,419.714,1,Surv,7219.709,371.859,1,Surv,6573.788,318.877,1,Surv,10365.397,406.834,1,Surv,11231.93,436.501,1,Surv,12030.052,440.886,1,Surv,10686.618,427.844,1,Surv,11039.992,417.505,1,Surv,9689.452,386.261,1,
Tree126,M005,23.29171876,36.7,30,36,NA,1849.047,198.253,0,Surv,3014.805,253.157,0,Surv,3824.197,268.774,1,Surv,3529.937,264.704,0,Surv,6074.114,319.813,1,Surv,5970.115,306.808,1,Surv,8866.963,384.851,1,Surv,8244.656,473.227,1,Surv,7164.26,381.41,1,Surv,7530.072,372.506,1,
Tree126,M006,20.26717425,35,30,32,NA,1605.443,179.818,0,Surv,3085.492,228.599,0,Surv,3446.529,263.043,0,Surv,2854.877,235.63,0,Surv,4261.138,275.107,1,Surv,6755.143,329.906,1,Surv,8548.076,392.456,1,Surv,6793.983,340.065,1,Surv,6329.3,312.152,1,Surv,4081.009,270.8,1,
Tree126,M007,20.12879938,33.8,28,33,NA,8229.853,526.608,0,Surv,8512.184,425.185,0,Surv,9180.211,473.18,0,Surv,8192.093,493.392,0,Surv,14163.171,533.915,0,Surv,9560.283,419.348,0,Surv,10861.944,457.068,0,Surv,8431.021,375.183,1,Surv,6054.219,342.11,0,Surv,5703.768,321.717,1,
Tree126,M008,19.20733572,33,29,32,NA,3310.565,268.193,0,Surv,4296.692,293.793,1,Surv,4823.097,337.958,1,Surv,4776.783,287.483,0,Surv,8969.276,385.695,0,Surv,6742,332.417,1,Surv,8083.067,379.652,1,Surv,10019.837,409.743,1,Surv,8158.925,363.862,1,Surv,5668.441,310.985,1,
Tree126,M009,17.94369936,31.5,27,31,NA,7056.703,357.998,1,Surv,6746.056,352.907,1,Surv,8419.945,423.738,1,Surv,7178.938,351.387,1,Surv,11367.916,411.204,1,Surv,9840.549,401.087,1,Surv,10920.392,391.496,1,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M010,19.17314633,36,32,29,NA,1385.627,185.748,1,Surv,1156.337,145.463,0,Surv,2266.545,199.709,1,Surv,2930.656,209.469,0,Surv,5850.614,321.561,0,Surv,7256.708,347.023,1,Surv,8357.259,415.333,0,Surv,4782.764,300.478,1,Surv,4921.406,300.787,1,Surv,3755.223,290.912,1,
Tree126,M011,16.33849409,32.2,29,27,NA,353.694,85.458,0,Surv,356.557,91.481,0,Surv,280.564,74.257,1,Surv,1138.627,132.908,0,Surv,1975.325,170.222,0,Surv,2508.18,233.639,0,Surv,5134.003,342.262,NA,Surv,4196.475,324.608,0,Surv,3695.988,317.36,0,Surv,3829.24,263.589,1,
Tree126,M012,15.56671024,30.5,27,27,NA,3666.289,256.169,1,Surv,3773.152,272.193,1,Surv,4605.369,314.962,1,Surv,5282.493,284.19,1,Surv,6343.692,315.237,1,Surv,7123.146,344.923,1,Surv,8917.676,411.804,1,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M013,#VALUE!,NA,NA,NA,19.903,1790.54,174.723,0,Surv,2323.397,217.551,0,Surv,2091.4,263.448,0,Surv,2821.561,217.125,1,Surv,4344.682,277.418,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cannot be distinguished from 2019 onwards but may not be dead
Tree126,M014,21.30630866,40.4,35,29,NA,NA,NA,NA,FC,58.871,44.199,0,Surv,324.87,87.71,0,Surv,467.677,103.521,0,Surv,1251.857,137.065,0,Surv,2529.493,189.446,1,Surv,4645.787,253.712,0,Surv,5296.536,283.956,1,Surv,5419.042,298.725,1,Surv,4931.079,272.996,1,
Tree126,M015,28.43970803,43.4,28,38,NA,1262.721,181.222,NA,Surv,652.837,110.904,0,Surv,1198.157,179.098,0,Surv,1147.694,171.092,1,Surv,2747.024,245.353,0,Surv,2919.52,236.116,1,Surv,5097.902,310.303,0,Surv,4857.817,287.956,1,Surv,4525.483,259.177,1,Surv,6376.085,352.727,1,
Tree126,M016,21.17,38.9,33,30,NA,663.814,155.841,NA,Surv,1766.44,259.798,0,Surv,2901.971,245.887,1,Surv,1314.701,144.895,1,Surv,3666.861,260.829,0,Surv,3664.408,248.295,1,Surv,5367.796,298.179,0,Surv,5226.559,277.474,1,Surv,4221.557,261.007,1,Dead,NA,NA,NA,
Tree126,M017,23.87950401,37.7,34,36,NA,NA,NA,NA,FC,330.323,81.218,0,Surv,409.443,92.799,0,Surv,424.389,83.479,NA,Surv,772.181,150.119,0,Surv,1282.33,162.076,NA,Surv,964.398,206.04,0,Surv,341.911,86.06,0,Surv,904.793,163.577,NA,Surv,1026.701,149.685,1,
Tree126,M018,#VALUE!,NA,NA,NA,8.884,NA,NA,NA,FC,190.979,62.652,0,Surv,312.635,87.022,0,Surv,293.651,74.651,1,Surv,869.453,112.246,0,Surv,NA,NA,0,Surv,NA,NA,0,Surv,2236.38,245.616,NA,Surv,2555.585,241.075,1,Surv,1485.94,156.964,1,"Too blurry to measure in 2019, 2020"
Tree126,M019,16.47949978,39.4,37,22,NA,NA,NA,NA,FC,378.211,85.099,0,Surv,658.886,99.511,0,Surv,1907.559,173.802,0,Surv,3213.402,215.621,0,Surv,4289.944,272.598,0,Surv,5577.523,322.722,0,Surv,8482.145,380.549,1,Surv,7499.762,404,1,Surv,5138.55,315.086,1,
Tree126,M020,#VALUE!,NA,NA,NA,15.423,NA,NA,NA,FC,1448.506,225.172,0,Surv,2036.167,260.83,0,Surv,2862.216,217.713,1,Surv,6550.827,337.919,0,Surv,7214.437,333.24,1,Surv,5881.798,304.399,0,Surv,8059.017,386.661,1,Surv,7048.276,345.013,1,Surv,7291.2,376.477,1,
Tree126,M021,#VALUE!,NA,NA,NA,8.249,NA,NA,NA,FC,53.353,41.502,0,Surv,378.975,79.43,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M022,#VALUE!,NA,NA,NA,17.92,NA,NA,NA,NYS,NA,NA,NA,FC,21.915,22.687,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M023,#VALUE!,NA,NA,NA,5.941,NA,NA,NA,NYS,NA,NA,NA,FC,11.819,17.294,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M024,14.09158987,38,36,19,NA,NA,NA,NA,NYS,NA,NA,NA,FC,84.217,44.856,0,Surv,700.491,102.938,0,Surv,1749.375,252.512,0,Surv,1543.058,216.303,0,Surv,2213.303,252.368,0,Surv,1444.147,168.567,1,Surv,873.824,175.032,1,Surv,778.296,201.418,0,
Tree126,M025,#VALUE!,NA,NA,NA,0.222,NA,NA,NA,NYS,NA,NA,NA,FC,3296.031,220.984,1,Surv,2546.922,218.312,1,Surv,5466.487,285.251,NA,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M026,#VALUE!,NA,NA,NA,13.865,NA,NA,NA,NYS,NA,NA,NA,FC,267.973,85.864,0,Surv,1014,160.248,NA,Surv,1062.135,148.092,NA,Surv,440.113,103.286,0,Surv,1548.882,207.282,0,Surv,989.112,158.081,NA,Dead,NA,NA,NA,NA,NA,NA,NA,
Tree126,M027,#VALUE!,NA,NA,NA,17.569,NA,NA,NA,NYS,NA,NA,NA,FC,129.948,71.339,0,Surv,334.89,114.697,NA,Surv,599.014,128.134,0,Surv,2089.025,207.08,0,Surv,1635.695,204.028,0,Surv,2531.881,237.693,NA,Surv,2243.158,183.716,0,Surv,3235.985,222.45,1,
Tree126,M028,#VALUE!,NA,NA,NA,22.946,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,520.908,106.366,0,Surv,1046.444,129.924,0,Surv,1839.308,178.107,0,Surv,3194.892,218.483,1,Surv,5248.314,277.377,1,Surv,5190.718,271.217,1,Surv,6803.924,314.768,1,
Tree126,M029,#VALUE!,NA,NA,NA,22.586,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,328.456,81.408,0,Surv,1077.019,132.469,0,Surv,2295.761,219.558,1,Surv,NA,NA,0,Surv,NA,NA,1,Surv,NA,NA,1,Surv,NA,NA,1,"Too blurry to measure in 2020, 2021, 2022, 2023"
Tree126,M030,#VALUE!,NA,NA,NA,22.259,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,298.038,70.914,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M031,#VALUE!,NA,NA,NA,18.983,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,858.138,111.15,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M032,#VALUE!,NA,NA,NA,20.681,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,63.468,30.384,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M033,17.07887033,41,38,22,NA,NA,NA,NA,NYS,NA,NA,NA,FC,3327.435,304.423,NA,Surv,1524.686,150.566,0,Surv,2626.187,251.429,0,Surv,2340.518,226.75,1,Surv,4430.903,332.16,1,Surv,7301.954,365.427,1,Surv,4589.547,296.737,1,Surv,4277.265,273.758,1,
Tree126,M034,#VALUE!,NA,NA,NA,13.272,NA,NA,NA,NYS,NA,NA,NA,FC,6346.253,329.266,NA,Surv,2557.775,205.238,0,Surv,6546.548,317.719,0,Surv,5336.055,287.048,1,Surv,7652.44,442.121,1,Surv,3560.877,250.509,1,Surv,7408.675,367.139,1,Surv,6517.951,332.325,1,
Tree126,M035,22.52521114,38.2,30,33,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,114.669,43.663,0,Surv,NA,NA,0,Surv,999.639,144.46,NA,Surv,762.501,128.415,0,Surv,1040.512,173.035,NA,Surv,1683.879,179.269,1,Too blurry to measure in 2019
Tree126,M036,#VALUE!,NA,NA,NA,22.578,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,269.609,81.488,0,Surv,689.347,114.168,NA,Surv,299.127,89.655,0,Surv,544.697,118.593,NA,Surv,559.05,104.381,1,
Tree126,M037,#VALUE!,NA,NA,NA,23.2,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too blurry to measure in 2019
Tree126,M038,#VALUE!,NA,NA,NA,21.739,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,981.462,136.027,NA,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M039,10.84045546,37.7,37,14,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,NA,Surv,3460.914,318.954,0,Surv,3969.539,290.542,0,Surv,5693.56,284.534,0,Surv,7115.227,422.599,1,Surv,4979.373,296.131,NA,Surv,NA,NA,NA,"Not seen in photo in 2017, 2023 but present"
Tree126,M040,#VALUE!,NA,NA,NA,22.333,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,1026.574,163.344,0,Surv,704.819,141.188,NA,Surv,579.399,121.07,NA,Surv,607.547,146.268,NA,Surv,1107.446,173.046,0,
Tree126,M041,#VALUE!,NA,NA,NA,18.604,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Surv,1046.914,169.443,NA,Surv,NA,NA,0,Surv,NA,NA,NA,Surv,NA,NA,1,"Too blurry to measure in 2019, 2021, 2022, 2023"
Tree126,M042,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Surv,1500.748,184.507,0,Surv,NA,NA,0,Surv,1785.903,208.172,0,Surv,850.07,133.903,1,"Too blurry to measure in 2019, 2021"
Tree126,M043,#VALUE!,NA,NA,NA,20.315,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,1201.513,138.22,NA,Surv,3013.297,322.441,NA,Surv,NA,NA,0,Surv,3276.616,265.764,1,Surv,1810.8,195.76,1,Surv,2661.796,203.206,1,Too blurry to measure in 2020
Tree126,M044,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too blurry to measure in 2021
Tree126,M045,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,1896.134,170.909,1,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too blurry to measure in 2020
Tree126,M046,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,1,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too blurry to measure in 2020
Tree126,M047,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,NA,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree126,M048,#VALUE!,NA,NA,NA,22.351,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,528.561,121.637,NA,Surv,467.587,92.49,0,Surv,928.199,142.1,NA,Surv,1390.891,194.302,NA,Surv,2577.686,281.957,1,
Tree126,M049,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,293.101,79.563,0,Surv,415.152,123.728,NA,Surv,635.177,140.965,NA,Surv,1251.554,155.215,1,
Tree126,M050,#VALUE!,NA,NA,NA,17.469,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,94.132,46.631,NA,Surv,NA,NA,NA,Surv,NA,NA,NA,Surv,573.238,133.877,0,Dead,NA,NA,NA,"Too blurry to measure in 2020, 2021"
Tree126,M051,#VALUE!,NA,NA,NA,17.854,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,273.161,71.076,NA,Surv,NA,NA,NA,Surv,213.196,70.234,NA,Surv,371.633,110.65,0,Surv,1344.075,211.023,1,Too blurry to measure in 2020
Tree126,M052,#VALUE!,NA,NA,NA,18.198,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,347.401,82.21,NA,Surv,NA,NA,NA,Surv,NA,NA,NA,Dead,NA,NA,NA,NA,NA,NA,NA,"Not seen in photo in 2021 but is present, too blurry to measure in 2020"
